date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,tavg,wdir,wspd,pres
05-15,1,0,0,0,2,0,0,0,0,0,0,1,0,3,15,20,0,0,24,0,30,0,0,0,0,4,16.76,202.17142857142858,8.797560975609755,1013.2780487804879
05-16,1,0,0,0,3,0,0,0,0,0,0,1,0,2,10,12,0,0,16,0,10,0,0,0,0,1,15.675,228.3939393939394,7.423076923076923,1016.155
05-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,6,0,1,0,0,0,16.14090909090909,210.54545454545453,6.975,1015.0049999999999
05-18,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,25,0,0,28,0,2,0,6,0,0,17,16.622222222222224,200.6060606060606,8.959999999999999,1016.4925
05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,106,0,0,70,0,0,0,1,0,0,40,17.286666666666665,188.41176470588235,6.919512195121951,1015.629268292683
05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16.877777777777776,194.85294117647058,9.2775,1014.3552631578947
05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,0,0,2,0,0,0,17.35909090909091,232.38235294117646,10.492307692307692,1015.5350000000001
05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,70,0,0,60,0,10,0,3,0,0,15,18.009090909090908,199.54545454545453,10.34871794871795,1016.2135135135136
05-23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,102,0,0,64,0,6,0,1,0,0,7,18.795454545454547,175.97142857142856,9.223076923076922,1015.8473684210526
05-24,0,0,0,0,0,1,0,0,0,0,0,0,0,6,12,22,4,0,86,0,0,1,0,0,0,10,17.555555555555557,195.33333333333334,8.57,1015.6439024390244
05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,104,8,0,162,0,2,2,0,0,0,32,18.735555555555557,192.15625,10.55,1015.3205128205128
05-26,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10,82,5,0,142,0,0,0,0,0,0,26,18.07777777777778,251.87878787878788,8.607692307692307,1019.0500000000001
05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,4,0,102,0,1,1,0,0,0,30,18.92666666666667,163.59375,7.715384615384615,1017.8625
05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,3,0,70,0,3,2,0,0,0,28,18.370454545454546,223.52941176470588,9.069230769230769,1016.3307692307693
05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,56,0,0,0,0,0,0,10,18.25777777777778,205.94285714285715,9.1325,1015.2560975609756
05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,48,0,0,0,0,0,0,8,18.044444444444444,233.77142857142857,7.300000000000001,1015.9
05-31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,8,17.64090909090909,227.59375,7.560526315789474,1016.6184210526316
06-01,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,80,2,0,30,0,0,0,0,2,0,20,18.435555555555556,249.36666666666667,7.056756756756758,1015.9358974358975
06-02,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,102,3,0,54,0,3,0,0,0,0,40,18.854545454545455,235.1875,6.831578947368421,1015.865
06-03,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,48,2,0,48,0,2,0,0,2,0,38,19.193333333333335,226.625,6.671794871794871,1015.2853658536585
06-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,3,0,68,0,16,0,0,4,0,70,20.646511627906975,203.96969696969697,8.089473684210526,1014.0410256410256
06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,74,0,24,0,0,2,0,87,21.304651162790698,147.6969696969697,8.163157894736841,1012.5684210526315
06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,88,0,8,0,0,2,0,38,21.226666666666667,149.29032258064515,7.654054054054054,1012.97
06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,28,0,0,0,0,0,0,53,21.895454545454545,129.97058823529412,8.675,1014.5526315789474
06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,0,96,0,0,2,0,4,0,28,21.72888888888889,194.71428571428572,9.942499999999999,1013.8243902439025
06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,64,0,0,2,0,10,0,64,21.24772727272727,182.25806451612902,8.026315789473685,1012.5641025641025
06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,9,0,89,0,0,1,0,3,0,45,21.135555555555555,190.33333333333334,6.776923076923077,1012.2682926829268
06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,40,0,0,1,0,2,0,28,20.71590909090909,197.78125,7.239473684210527,1012.9076923076924
06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,52,0,0,0,0,0,0,72,21.820454545454545,204.65625,7.307894736842105,1012.1842105263158
06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,0,0,0,0,0,0,40,22.079545454545453,222.31428571428572,9.0125,1010.9125
06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,68,0,0,0,0,4,0,82,20.895555555555553,294.24242424242425,9.251282051282052,1012.3325000000001
06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,102,0,0,0,0,1,0,124,20.318181818181817,247.05555555555554,7.305,1013.4174999999999
06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,104,0,0,2,0,3,0,117,21.993333333333336,189.47058823529412,7.497560975609756,1013.1853658536585
06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,111,0,0,3,0,10,0,121,21.65111111111111,218.37142857142857,9.080487804878048,1013.985
06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,58,0,0,2,0,3,0,101,21.013333333333335,212.84375,7.666666666666667,1015.2450000000001
06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,62,0,0,1,0,0,0,72,22.030232558139534,174.83870967741936,7.24054054054054,1015.2538461538462
06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,48,0,0,2,0,12,0,96,23.033333333333335,169.125,7.5948717948717945,1014.2815789473683
06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,56,0,0,2,0,18,0,108,23.25,195.3125,7.57948717948718,1013.2717948717948
06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,78,0,0,2,0,40,0,124,23.11333333333333,211.12121212121212,8.105,1013.5146341463415
06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,96,0,0,3,0,54,0,180,22.686666666666667,236.12121212121212,9.335897435897436,1015.0975609756098
06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,120,0,0,2,0,42,0,90,23.215555555555557,198.84848484848484,6.8375,1016.6274999999999
06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,30,0,0,1,0,60,0,80,23.702222222222222,151.93939393939394,7.01,1016.2950000000001
06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,102,0,0,3,0,58,0,68,23.65909090909091,206.2,8.625641025641025,1016.3774999999999
06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,58,0,0,2,0,68,0,60,23.824444444444442,192.76470588235293,8.2975,1015.0024390243902
06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,20,0,22,23.58666666666667,195.61111111111111,9.049999999999999,1013.5536585365853
06-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,22,0,0,0,0,14,0,18,24.41395348837209,180.15151515151516,9.642105263157895,1012.0899999999999
06-30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,3,0,35,0,0,0,0,20,0,10,25.20232558139535,200.87878787878788,8.697435897435897,1012.6615384615385
07-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,18,0,0,0,0,18,0,12,24.604545454545452,188.56666666666666,6.986486486486487,1013.5342105263159
07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,16,0,0,0,0,6,0,12,24.15,247.8235294117647,8.525,1014.0666666666666
07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,0,0,0,4,0,6,23.53777777777778,236.93939393939394,8.7875,1014.5121951219512
07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,2,0,3,23.288888888888888,239.91176470588235,7.534999999999999,1015.739024390244
07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,7,23.628888888888888,218.21212121212122,6.815,1014.2341463414634
07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,5,23.91395348837209,237.16666666666666,7.3945945945945954,1013.4078947368421
07-07,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,1,0,12,22.788636363636364,244.4857142857143,8.6175,1014.2410256410257
07-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,1,0,2,0,11,22.28409090909091,236.72727272727272,7.828947368421052,1016.2575
07-09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,12,0,0,1,0,10,0,20,22.40222222222222,176.94117647058823,9.107317073170732,1016.109756097561
07-10,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,6,0,0,0,0,14,0,18,22.70888888888889,203.1818181818182,8.5375,1014.9121951219513
07-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,8,0,0,0,0,2,0,22,23.57777777777778,168.58333333333334,9.636585365853659,1014.370731707317
07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,4,22.42325581395349,241.91666666666666,8.833333333333334,1016.0410256410256
07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,5,22.99772727272727,197.03030303030303,9.73157894736842,1015.4973684210527
07-14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,6,0,10,0,0,0,0,3,0,4,22.96222222222222,216.47222222222223,10.478048780487805,1013.7512820512821
07-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,6,0,0,0,0,4,0,6,22.479545454545455,250.75,8.907692307692306,1012.9131578947367
07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,21.36888888888889,221.31428571428572,7.62,1013.3399999999999
07-17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,20.455813953488374,250.72727272727272,8.59736842105263,1014.3972972972972
07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.986363636363635,250.58823529411765,7.705263157894737,1014.4153846153846
07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,21.45777777777778,201.13333333333333,6.940540540540541,1014.93
07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,23.182222222222222,216.36363636363637,7.0736842105263165,1015.4666666666666
07-21,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,1,0,3,0,44,24.353333333333335,227.54545454545453,6.955,1016.4048780487805
07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,40,24.666666666666668,221.34375,6.751282051282051,1016.009756097561
07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,24.544444444444444,188.6875,6.413157894736842,1014.1902439024391
07-24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,16,24.675,209.5,7.975609756097561,1013.0341463414635
07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,12,23.784444444444443,206.27272727272728,9.34871794871795,1012.3243902439025
07-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,24.05454545454546,192.15625,7.981578947368422,1012.181081081081
07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24.511904761904763,213.9,7.7628571428571425,1012.772972972973
07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24.755555555555556,182.21212121212122,7.743589743589744,1012.1048780487805
07-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,24.784444444444443,175.8125,6.928947368421053,1012.5225
07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,25.28409090909091,206.76666666666668,6.794444444444444,1012.775
07-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,25.624444444444443,284.1666666666667,7.340540540540541,1012.9682926829267
08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25.279999999999998,236.84848484848484,8.953846153846154,1013.0333333333334
08-02,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,24.060000000000002,196.77142857142857,7.972499999999999,1014.1926829268293
08-03,0,0,2,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,38,24.002272727272725,163.61764705882354,7.756410256410256,1013.8549999999999
08-04,0,0,3,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,46,24.833333333333332,165.5625,8.307894736842105,1013.6899999999999
08-05,0,0,12,7,0,3,0,0,3,0,0,0,0,0,0,1,2,0,12,0,0,0,0,2,0,30,24.54888888888889,168.1818181818182,7.846153846153846,1012.8307692307693
08-06,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,3,0,20,24.34888888888889,228.6969696969697,8.095,1013.4525
08-07,0,0,8,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,60,24.14,184.85294117647058,8.877500000000001,1015.0317073170733
08-08,0,0,6,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,101,24.886046511627907,129.28125,8.081578947368422,1015.725
08-09,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,35,25.74090909090909,203.96774193548387,8.955555555555556,1016.3774999999999
08-10,0,0,32,6,0,2,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,70,25.764444444444447,190.8,8.771794871794873,1016.3700000000001
08-11,0,0,34,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,62,24.975,189.74285714285713,8.531578947368422,1016.2820512820513
08-12,0,0,31,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,68,23.93953488372093,192.09677419354838,8.327027027027027,1016.8333333333334
08-13,0,0,30,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,105,23.222727272727273,197.93939393939394,7.883333333333334,1016.155
08-14,0,0,17,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50,22.61111111111111,225.63636363636363,7.543589743589743,1014.85
08-15,0,0,23,3,0,6,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,40,22.92325581395349,241.59375,6.948648648648649,1013.9527777777779
08-16,0,0,38,4,0,2,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,42,23.528888888888886,201.36363636363637,7.807894736842105,1013.6410256410256
08-17,0,0,124,8,0,3,0,0,0,0,0,0,0,0,0,0,28,0,20,0,0,1,0,0,0,188,23.595555555555556,201.57575757575756,9.389473684210527,1013.6243243243243
08-18,0,0,120,10,0,2,0,0,5,0,0,0,0,0,0,0,10,0,16,0,0,2,0,0,0,165,23.26888888888889,201.06060606060606,6.661538461538462,1014.1025
08-19,0,0,88,10,0,2,0,0,6,0,0,0,0,0,0,0,8,0,10,0,0,1,0,0,0,88,23.73111111111111,186.85294117647058,7.3236842105263165,1013.6105263157893
08-20,0,0,111,5,0,1,0,0,18,0,0,0,0,0,0,1,4,0,14,0,0,2,0,0,0,64,22.93777777777778,225.12121212121212,7.317948717948718,1014.5871794871795
08-21,0,0,104,2,0,3,0,0,5,0,0,0,0,0,0,0,3,0,8,0,0,1,0,0,0,88,22.977777777777778,232.34375,7.352631578947368,1015.8025641025641
08-22,0,0,114,3,0,2,0,0,8,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,62,22.113333333333333,211.3125,6.753846153846153,1016.4263157894736
08-23,0,0,198,2,0,5,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,68,22.77777777777778,180.15625,7.935897435897436,1015.735135135135
08-24,0,0,180,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,52,22.87333333333333,218.0,8.260526315789473,1015.6216216216217
08-25,0,0,72,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,22.17209302325581,210.35294117647058,7.852777777777778,1015.0117647058823
08-26,0,0,88,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,22.817777777777778,152.87878787878788,6.992307692307692,1014.1277777777777
08-27,0,0,78,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,21.784444444444443,210.0,7.566666666666667,1014.7825
08-28,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,22.104545454545455,148.21875,7.010526315789473,1015.1947368421053
08-29,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22.308888888888887,190.77142857142857,7.9625,1014.6121951219512
08-30,0,0,72,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,22.54,181.4857142857143,7.402439024390244,1015.6575
08-31,0,0,48,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23.08409090909091,165.38235294117646,6.828205128205129,1015.4358974358975
09-01,0,0,125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,22.293181818181818,178.45454545454547,8.857894736842105,1014.4205128205128
09-02,0,0,108,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,20.991111111111113,225.6764705882353,8.471794871794872,1016.6049999999999
09-03,0,0,58,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19.175555555555555,218.40625,7.730769230769231,1017.5049999999999
09-04,0,0,34,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,18.94090909090909,216.65625,7.021621621621622,1018.374358974359
09-05,0,0,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19.064444444444444,182.09375,6.066666666666666,1017.835
09-06,0,0,72,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,20.09767441860465,143.24242424242425,6.867567567567567,1017.4846153846154
09-07,0,0,84,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,21.40888888888889,154.08823529411765,9.215,1017.2024390243903
09-08,0,0,48,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,20.984444444444442,175.1,8.62972972972973,1018.575
09-09,0,0,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,20.9,148.75757575757575,8.869230769230768,1017.1948717948718
09-10,0,0,52,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,20.593333333333334,198.2941176470588,7.0875,1016.6897435897437
09-11,0,0,44,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,20.927272727272726,190.85714285714286,7.360526315789474,1016.7189189189189
09-12,0,0,32,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,20.488888888888887,213.5,6.947368421052632,1017.9575000000001
09-13,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07111111111111,198.97058823529412,6.782926829268293,1019.1146341463414
09-14,0,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20.822222222222223,198.75757575757575,6.757894736842106,1018.6076923076922
09-15,0,0,72,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,21.077272727272728,180.2258064516129,7.368421052631579,1018.2450000000001
09-16,0,0,51,0,0,0,0,0,10,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,21.513953488372092,166.5,7.5948717948717945,1016.428205128205
09-17,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,20.695454545454545,189.5,8.1725,1013.3924999999999
09-18,0,0,24,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,17.88139534883721,250.8125,9.734210526315788,1016.8615384615384
09-19,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.837777777777777,177.33333333333334,7.873170731707317,1017.1390243902438
09-20,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,15.458139534883722,235.125,8.774358974358973,1017.4333333333334
09-21,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.525581395348837,206.9142857142857,7.973684210526316,1020.4078947368421
09-22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.004545454545456,234.02857142857144,9.0325,1019.8375
09-23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15.725,199.63636363636363,7.739473684210527,1019.0102564102565
09-24,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15.345454545454546,199.59375,8.160526315789474,1017.2717948717948
09-25,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,15.979545454545455,183.0,8.097435897435897,1017.7358974358974
09-26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.936363636363637,163.45454545454547,8.192499999999999,1015.376923076923
09-27,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.771111111111113,163.72727272727272,7.155263157894736,1016.6974358974359
09-28,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.18,149.66666666666666,8.543589743589743,1016.6333333333332
09-29,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.731818181818182,177.02941176470588,9.84736842105263,1016.8
09-30,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.911111111111111,167.4857142857143,9.502500000000001,1017.5390243902439
10-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,141.75,9.24,1016.0775
10-02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15.797619047619047,188.52941176470588,10.413157894736841,1016.3025641025641
10-03,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.55227272727273,224.40540540540542,13.02,1017.365
10-04,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,14.85,218.3235294117647,10.412820512820513,1019.5333333333334
10-05,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,14.40227272727273,143.85294117647058,10.43157894736842,1019.5189189189189
10-06,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13.93409090909091,165.13888888888889,12.98,1019.2700000000001
10-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.413636363636364,129.74285714285713,10.9,1017.835
10-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.667441860465118,163.25,9.027027027027026,1019.7564102564103
10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.654545454545454,207.21212121212122,6.635897435897436,1022.0923076923076
10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.421428571428573,103.5625,6.918918918918919,1021.521052631579
10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.893181818181818,131.42424242424244,7.274358974358974,1020.174358974359
10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.111363636363636,201.0,7.887179487179488,1019.1131578947369
10-13,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.413953488372092,211.4848484848485,7.021052631578947,1019.1605263157894
10-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.590909090909092,160.75,7.662162162162162,1020.8052631578947
10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13.68409090909091,120.0,10.75263157894737,1019.4769230769231
10-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.969767441860466,198.3548387096774,8.016666666666667,1019.7263157894737
10-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.05909090909091,169.42857142857142,7.494736842105263,1022.8394736842106
10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.031818181818181,212.94117647058823,8.610526315789473,1022.8868421052631
10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12.268181818181818,201.9090909090909,6.313157894736842,1021.8210526315788
10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.227272727272727,155.3030303030303,9.086111111111112,1022.3897435897435
